DateTime,AddedIPs,RemovedIPs
1648166406,6,22
1648168329,4,13
1648170261,9,12
1648172164,7,13
1648174103,5,8
1648176005,7,16
1648178168,12,8
1648180329,8,6
1648182247,5,14
1648184180,6,2
1648186089,12,8
1648188006,13,8
1648189926,20,30
1648192093,9,27
1648194021,17,16
1648195928,17,15
1648197844,13,19
1648199781,11,23
1648201686,8,22
1648203849,13,25
1648205763,7,27
1648207703,18,19
1648209616,20,15
1648211766,25,0
1648213924,20,21
1648215846,21,20
1648217782,18,21
1648219684,5,18
1648221847,4,20
1648223784,6,23
1648225685,8,17
1648227849,5,22
1648229783,4,22
1648231688,6,21
1648233625,9,13
1648235524,14,0
1648237445,10,15
1648239381,17,13
1648241286,8,5
1648243204,9,10
1648245146,6,16
1648247046,6,16
1648248964,10,10
1648250901,14,10
1648252808,12,7
1648254725,5,20
1648256664,5,13
1648258568,8,9
1648262645,9,16
1648264583,16,6
1648266488,15,16
1648268405,5,0
1648270347,12,7
1648272245,12,15
1648274412,12,11
1648276324,14,12
1648278269,13,25
1648280164,14,26
1648282103,15,22
1648284008,10,17
1648286188,13,26
1648288327,15,21
1648290246,9,19
1648292185,10,29
1648294084,9,19
1648296005,7,22
1648297945,14,19
1648299845,11,23
1648301765,10,21
1648303703,10,20
1648305608,12,24
1648307766,5,22
1648309702,8,14
1648311606,9,19
1648313524,10,18
1648315464,10,14
1648317365,13,18
1648319284,11,13
1648321223,12,17
1648323124,9,4
1648325288,6,12
1648327228,6,9
1648329129,13,12
1648331064,5,8
1648332965,3,21
1648335127,4,13
1648337043,7,15
1648338985,12,6
1648341125,4,17
1648343289,7,8
1648345225,6,9
1648347128,7,10
1648349045,5,12
1648350985,4,2
1648352885,3,15
1648354828,7,9
1648356727,2,5
1648358647,7,13
1648360584,11,12
1648362486,10,20
1648364410,5,24
1648366344,15,16
1648368245,19,16
1648370407,8,18
1648372349,6,22
1648374250,11,22
1648376165,11,13
1648378106,11,23
1648380017,7,16
1648381928,8,16
1648383864,20,8
1648385765,20,0
1648387924,10,45
1648389844,17,23
1648391788,17,19
1648393685,4,0
1648395847,11,14
1648398005,9,37
1648399926,5,22
1648401867,13,14
1648403765,6,0
1648405925,13,16
1648408085,17,14
1648410025,9,12
1648411925,6,9
1648413846,4,10
1648415783,5,6
1648417684,3,12
1648419847,4,10
1648421764,12,8
1648423705,10,14
1648425604,3,14
1648435205,2,63
1648437367,14,14
1648439527,14,8
1648441687,4,17
1648443608,13,6
1648445541,16,10
1648447448,15,7
1648449366,20,13
1648451303,8,16
1648453208,16,24
1648455371,12,20
1648457529,13,23
1648459445,11,25
1648461384,17,16
1648463292,11,19
1648465248,16,19
1648467130,11,13
1648469066,15,15
1648470970,5,28
1648473130,10,24
1648475065,4,18
1648476976,14,16
1648479128,15,22
1648481047,17,17
1648482983,12,14
1648484887,6,9
1648486835,11,15
1648488743,7,12
1648490648,5,20
1648492566,12,20
1648494502,6,19
1648496407,6,16
1648498568,9,16
1648500503,7,12
1648502405,3,12
1648504347,6,11
1648506246,9,12
1648508167,12,5
1648510103,6,12
1648512016,1,8
1648513925,7,8
1648515867,4,9
1648517765,8,15
1648520077,8,7
1648522102,6,12
1648524006,11,8
1648525926,8,10
1648527863,9,13
1648529768,9,8
1648531703,2,14
1648533612,12,14
1648535548,14,16
1648537451,13,30
1648539388,10,22
1648541289,14,20
1648543225,10,18
1648545129,5,19
1648547044,3,21
1648548984,15,22
1648550889,11,18
1648552805,18,13
1648554743,12,17
1648556646,10,0
1648558583,12,24
1648560484,7,26
1648562415,6,49
1648564346,2,0
1648566248,4,33
1648568166,14,0
1648570103,7,14
1648572004,10,14
1648574168,19,15
1648576329,10,39
1648578246,8,18
1648580184,9,19
1648582111,13,20
1648584036,11,17
1648585925,11,22
1648587844,13,18
1648589786,7,10
1648591686,4,13
1648593605,13,9
1648595545,9,12
1648597446,5,11
1648599382,5,13
1648601285,4,0
1648603448,6,23
1648605612,10,15
1648607527,5,11
1648609466,5,13
1648611364,10,12
1648613286,8,15
1648615227,1,4
1648617125,19,14
1648619286,10,14
1648621204,17,16
1648623143,14,14
1648625047,12,0
1648626966,11,20
1648628904,10,23
1648630836,12,39
1648632725,19,20
1648634665,21,0
1648636566,5,21
1648638725,22,22
1648640646,13,18
1648642583,11,12
1648644484,9,16
1648646648,14,26
1648648582,10,16
1648650487,12,14
1648652407,6,11
1648654344,11,18
1648656249,7,18
1648658185,7,16
1648660085,10,16
1648662005,15,15
1648663944,7,14
1648665846,9,0
1648667764,12,14
1648669706,14,20
1648671605,12,29
1648673524,13,15
1648675464,11,12
1648677367,11,16
1648679525,10,10
1648681451,6,17
1648683381,8,19
1648685289,4,10
1648687224,10,13
1648689128,9,9
1648691065,5,11
1648692964,8,13
1648694906,6,7
1648697046,6,13
1648699214,4,8
1648701126,5,18
1648703064,4,10
1648704965,5,4
1648707124,5,12
1648709046,15,19
1648710981,14,20
1648712884,14,15
1648715047,15,15
1648716964,14,21
1648718907,14,18
1648720814,17,7
1648722968,14,13
1648725124,22,20
1648727049,10,10
1648728981,12,15
1648730896,9,12
1648733048,10,16
1648734983,14,19
1648736887,8,7
1648739048,10,22
1648740965,17,10
1648742901,7,24
1648744807,5,15
1648746726,4,13
1648748663,10,13
1648750569,5,14
1648752503,10,13
1648754405,6,6
1648756329,9,5
1648758263,11,24
1648760167,4,16
1648762325,5,18
1648764489,6,7
1648766423,7,9
1648768324,7,17
